PMID,Title,Authors,Citation,First Author,Journal/Book,Publication Year,Create Date,PMCID,NIHMS ID,DOI
31106379,Drug ReposER: a web server for predicting similar amino acid arrangements to known drug binding interfaces for potential drug repositioning,"Ab Ghani NS, Ramlan EI, Firdaus-Raih M.",Nucleic Acids Res. 2019 Jul 2;47(W1):W350-W356. doi: 10.1093/nar/gkz391.,Ab Ghani NS,Nucleic Acids Res,2019,2019/05/21,PMC6602481,,10.1093/nar/gkz391
31106382,RegulationSpotter: annotation and interpretation of extratranscriptic DNA variants,"Schwarz JM, Hombach D, Köhler S, Cooper DN, Schuelke M, Seelow D.",Nucleic Acids Res. 2019 Jul 2;47(W1):W106-W113. doi: 10.1093/nar/gkz327.,Schwarz JM,Nucleic Acids Res,2019,2019/05/21,PMC6602480,,10.1093/nar/gkz327
31114869,MEXPRESS update 2019,"Koch A, Jeschke J, Van Criekinge W, van Engeland M, De Meyer T.",Nucleic Acids Res. 2019 Jul 2;47(W1):W561-W565. doi: 10.1093/nar/gkz445.,Koch A,Nucleic Acids Res,2019,2019/05/23,PMC6602516,,10.1093/nar/gkz445
31114870,QBiC-Pred: quantitative predictions of transcription factor binding changes due to sequence variants,"Martin V, Zhao J, Afek A, Mielko Z, Gordân R.",Nucleic Acids Res. 2019 Jul 2;47(W1):W127-W135. doi: 10.1093/nar/gkz363.,Martin V,Nucleic Acids Res,2019,2019/05/23,PMC6602471,,10.1093/nar/gkz363
31114872,DaReUS-Loop: a web server to model multiple loops in homology models,"Karami Y, Rey J, Postic G, Murail S, Tufféry P, de Vries SJ.",Nucleic Acids Res. 2019 Jul 2;47(W1):W423-W428. doi: 10.1093/nar/gkz403.,Karami Y,Nucleic Acids Res,2019,2019/05/23,PMC6602439,,10.1093/nar/gkz403
31114875,GEPIA2: an enhanced web server for large-scale expression profiling and interactive analysis,"Tang Z, Kang B, Li C, Chen T, Zhang Z.",Nucleic Acids Res. 2019 Jul 2;47(W1):W556-W560. doi: 10.1093/nar/gkz430.,Tang Z,Nucleic Acids Res,2019,2019/05/23,PMC6602440,,10.1093/nar/gkz430
31114876,"BEERE: a web server for biomedical entity expansion, ranking and explorations","Yue Z, Willey CD, Hjelmeland AB, Chen JY.",Nucleic Acids Res. 2019 Jul 2;47(W1):W578-W586. doi: 10.1093/nar/gkz428.,Yue Z,Nucleic Acids Res,2019,2019/05/23,PMC6602520,,10.1093/nar/gkz428
31114880,PrankWeb: a web server for ligand binding site prediction and visualization,"Jendele L, Krivak R, Skoda P, Novotny M, Hoksza D.",Nucleic Acids Res. 2019 Jul 2;47(W1):W345-W349. doi: 10.1093/nar/gkz424.,Jendele L,Nucleic Acids Res,2019,2019/05/23,PMC6602436,,10.1093/nar/gkz424
31114881,ProSNEx: a web-based application for exploration and analysis of protein structures using network formalism,"Aydınkal RM, Serçinoğlu O, Ozbek P.",Nucleic Acids Res. 2019 Jul 2;47(W1):W471-W476. doi: 10.1093/nar/gkz390.,Aydınkal RM,Nucleic Acids Res,2019,2019/05/23,PMC6602423,,10.1093/nar/gkz390
31114883,mCSM-PPI2: predicting the effects of mutations on protein-protein interactions,"Rodrigues CHM, Myung Y, Pires DEV, Ascher DB.",Nucleic Acids Res. 2019 Jul 2;47(W1):W338-W344. doi: 10.1093/nar/gkz383.,Rodrigues CHM,Nucleic Acids Res,2019,2019/05/23,PMC6602427,,10.1093/nar/gkz383
31114885,Geneshot: search engine for ranking genes from arbitrary text queries,"Lachmann A, Schilder BM, Wojciechowicz ML, Torre D, Kuleshov MV, Keenan AB, Ma'ayan A.",Nucleic Acids Res. 2019 Jul 2;47(W1):W571-W577. doi: 10.1093/nar/gkz393.,Lachmann A,Nucleic Acids Res,2019,2019/05/23,PMC6602493,,10.1093/nar/gkz393
31114886,Interactive web-based visualization and sharing of phylogenetic trees using phylogeny.IO,"Jovanovic N, Mikheyev AS.",Nucleic Acids Res. 2019 Jul 2;47(W1):W266-W269. doi: 10.1093/nar/gkz356.,Jovanovic N,Nucleic Acids Res,2019,2019/05/23,PMC6602505,,10.1093/nar/gkz356
31114887,PubTator central: automated concept annotation for biomedical full text articles,"Wei CH, Allot A, Leaman R, Lu Z.",Nucleic Acids Res. 2019 Jul 2;47(W1):W587-W593. doi: 10.1093/nar/gkz389.,Wei CH,Nucleic Acids Res,2019,2019/05/23,PMC6602571,,10.1093/nar/gkz389
31114888,"Evolview v3: a webserver for visualization, annotation, and management of phylogenetic trees","Subramanian B, Gao S, Lercher MJ, Hu S, Chen WH.",Nucleic Acids Res. 2019 Jul 2;47(W1):W270-W275. doi: 10.1093/nar/gkz357.,Subramanian B,Nucleic Acids Res,2019,2019/05/23,PMC6602473,,10.1093/nar/gkz357
31114890,Protein Interaction Z Score Assessment (PIZSA): an empirical scoring scheme for evaluation of protein-protein interactions,"Roy AA, Dhawanjewar AS, Sharma P, Singh G, Madhusudhan MS.",Nucleic Acids Res. 2019 Jul 2;47(W1):W331-W337. doi: 10.1093/nar/gkz368.,Roy AA,Nucleic Acids Res,2019,2019/05/23,PMC6602501,,10.1093/nar/gkz368
31114892,web-rMKL: a web server for dimensionality reduction and sample clustering of multi-view data based on unsupervised multiple kernel learning,"Röder B, Kersten N, Herr M, Speicher NK, Pfeifer N.",Nucleic Acids Res. 2019 Jul 2;47(W1):W605-W609. doi: 10.1093/nar/gkz422.,Röder B,Nucleic Acids Res,2019,2019/05/23,PMC6602472,,10.1093/nar/gkz422
31114893,Prophage Hunter: an integrative hunting tool for active prophages,"Song W, Sun HX, Zhang C, Cheng L, Peng Y, Deng Z, Wang D, Wang Y, Hu M, Liu W, Yang H, Shen Y, Li J, You L, Xiao M.",Nucleic Acids Res. 2019 Jul 2;47(W1):W74-W80. doi: 10.1093/nar/gkz380.,Song W,Nucleic Acids Res,2019,2019/05/23,PMC6602508,,10.1093/nar/gkz380
31114895,VOLPES: an interactive web-based tool for visualizing and comparing physicochemical properties of biological sequences,"Bartonek L, Zagrovic B.",Nucleic Acids Res. 2019 Jul 2;47(W1):W632-W635. doi: 10.1093/nar/gkz407.,Bartonek L,Nucleic Acids Res,2019,2019/05/23,PMC6602475,,10.1093/nar/gkz407
31114897,Caver Web 1.0: identification of tunnels and channels in proteins and analysis of ligand transport,"Stourac J, Vavra O, Kokkonen P, Filipovic J, Pinto G, Brezovsky J, Damborsky J, Bednar D.",Nucleic Acids Res. 2019 Jul 2;47(W1):W414-W422. doi: 10.1093/nar/gkz378.,Stourac J,Nucleic Acids Res,2019,2019/05/23,PMC6602463,,10.1093/nar/gkz378
31114899,Fido-SNP: the first webserver for scoring the impact of single nucleotide variants in the dog genome,"Capriotti E, Montanucci L, Profiti G, Rossi I, Giannuzzi D, Aresu L, Fariselli P.",Nucleic Acids Res. 2019 Jul 2;47(W1):W136-W141. doi: 10.1093/nar/gkz420.,Capriotti E,Nucleic Acids Res,2019,2019/05/23,PMC6602425,,10.1093/nar/gkz420
31114900,IEDB-AR: immune epitope database-analysis resource in 2019,"Dhanda SK, Mahajan S, Paul S, Yan Z, Kim H, Jespersen MC, Jurtz V, Andreatta M, Greenbaum JA, Marcatili P, Sette A, Nielsen M, Peters B.",Nucleic Acids Res. 2019 Jul 2;47(W1):W502-W506. doi: 10.1093/nar/gkz452.,Dhanda SK,Nucleic Acids Res,2019,2019/05/23,PMC6602498,,10.1093/nar/gkz452
31114901,Simple ClinVar: an interactive web server to explore and retrieve gene and disease variants aggregated in ClinVar database,"Pérez-Palma E, Gramm M, Nürnberg P, May P, Lal D.",Nucleic Acids Res. 2019 Jul 2;47(W1):W99-W105. doi: 10.1093/nar/gkz411.,Pérez-Palma E,Nucleic Acids Res,2019,2019/05/23,PMC6602488,,10.1093/nar/gkz411
31114904,2StrucCompare: a webserver for visualizing small but noteworthy differences between protein tertiary structures through interrogation of the secondary structure content,"Drew ED, Janes RW.",Nucleic Acids Res. 2019 Jul 2;47(W1):W477-W481. doi: 10.1093/nar/gkz456.,Drew ED,Nucleic Acids Res,2019,2019/05/23,PMC6602421,,10.1093/nar/gkz456
31114906,HNADOCK: a nucleic acid docking server for modeling RNA/DNA-RNA/DNA 3D complex structures,"He J, Wang J, Tao H, Xiao Y, Huang SY.",Nucleic Acids Res. 2019 Jul 2;47(W1):W35-W42. doi: 10.1093/nar/gkz412.,He J,Nucleic Acids Res,2019,2019/05/23,PMC6602492,,10.1093/nar/gkz412
31114912,M1CR0B1AL1Z3R-a user-friendly web server for the analysis of large-scale microbial genomics data,"Avram O, Rapoport D, Portugez S, Pupko T.",Nucleic Acids Res. 2019 Jul 2;47(W1):W88-W92. doi: 10.1093/nar/gkz423.,Avram O,Nucleic Acids Res,2019,2019/05/23,PMC6602433,,10.1093/nar/gkz423
31114913,ResponseNet v.3: revealing signaling and regulatory pathways connecting your proteins and genes across human tissues,"Basha O, Mauer O, Simonovsky E, Shpringer R, Yeger-Lotem E.",Nucleic Acids Res. 2019 Jul 2;47(W1):W242-W247. doi: 10.1093/nar/gkz421.,Basha O,Nucleic Acids Res,2019,2019/05/23,PMC6602570,,10.1093/nar/gkz421
31114916,WebGestalt 2019: gene set analysis toolkit with revamped UIs and APIs,"Liao Y, Wang J, Jaehnig EJ, Shi Z, Zhang B.",Nucleic Acids Res. 2019 Jul 2;47(W1):W199-W205. doi: 10.1093/nar/gkz401.,Liao Y,Nucleic Acids Res,2019,2019/05/23,PMC6602449,,10.1093/nar/gkz401
31114919,SEPPA 3.0-enhanced spatial epitope prediction enabling glycoprotein antigens,"Zhou C, Chen Z, Zhang L, Yan D, Mao T, Tang K, Qiu T, Cao Z.",Nucleic Acids Res. 2019 Jul 2;47(W1):W388-W394. doi: 10.1093/nar/gkz413.,Zhou C,Nucleic Acids Res,2019,2019/05/23,PMC6602482,,10.1093/nar/gkz413
31114921,ChEA3: transcription factor enrichment analysis by orthogonal omics integration,"Keenan AB, Torre D, Lachmann A, Leong AK, Wojciechowicz ML, Utti V, Jagodnik KM, Kropiwnicki E, Wang Z, Ma'ayan A.",Nucleic Acids Res. 2019 Jul 2;47(W1):W212-W224. doi: 10.1093/nar/gkz446.,Keenan AB,Nucleic Acids Res,2019,2019/05/23,PMC6602523,,10.1093/nar/gkz446
31114924,EpiAlignment: alignment with both DNA sequence and epigenomic data,"Lu J, Cao X, Zhong S.",Nucleic Acids Res. 2019 Jul 2;47(W1):W11-W19. doi: 10.1093/nar/gkz426.,Lu J,Nucleic Acids Res,2019,2019/05/23,PMC6602515,,10.1093/nar/gkz426
31114925,ImmuneRegulation: a web-based tool for identifying human immune regulatory elements,"Kalayci S, Selvan ME, Ramos I, Cotsapas C, Harris E, Kim EY, Montgomery RR, Poland G, Pulendran B, Tsang JS, Klein RJ, Gümüş ZH.",Nucleic Acids Res. 2019 Jul 2;47(W1):W142-W150. doi: 10.1093/nar/gkz450.,Kalayci S,Nucleic Acids Res,2019,2019/05/23,PMC6602512,,10.1093/nar/gkz450
31114926,sRNAbench and sRNAtoolbox 2019: intuitive fast small RNA profiling and differential expression,"Aparicio-Puerta E, Lebrón R, Rueda A, Gómez-Martín C, Giannoukakos S, Jaspez D, Medina JM, Zubkovic A, Jurak I, Fromm B, Marchal JA, Oliver J, Hackenberg M.",Nucleic Acids Res. 2019 Jul 2;47(W1):W530-W535. doi: 10.1093/nar/gkz415.,Aparicio-Puerta E,Nucleic Acids Res,2019,2019/05/23,PMC6602500,,10.1093/nar/gkz415
31114927,"Web 3DNA 2.0 for the analysis, visualization, and modeling of 3D nucleic acid structures","Li S, Olson WK, Lu XJ.",Nucleic Acids Res. 2019 Jul 2;47(W1):W26-W34. doi: 10.1093/nar/gkz394.,Li S,Nucleic Acids Res,2019,2019/05/23,PMC6602438,,10.1093/nar/gkz394
31127271,IAMBEE: a web-service for the identification of adaptive pathways from parallel evolved clonal populations,"Perez-Romero CA, Weytjens B, Decap D, Swings T, Michiels J, De Maeyer D, Marchal K.",Nucleic Acids Res. 2019 Jul 2;47(W1):W151-W157. doi: 10.1093/nar/gkz451.,Perez-Romero CA,Nucleic Acids Res,2019,2019/05/26,PMC6602435,,10.1093/nar/gkz451
31127306,tRNAviz: explore and visualize tRNA sequence features,"Lin BY, Chan PP, Lowe TM.",Nucleic Acids Res. 2019 Jul 2;47(W1):W542-W547. doi: 10.1093/nar/gkz438.,Lin BY,Nucleic Acids Res,2019,2019/05/26,PMC6602477,,10.1093/nar/gkz438
31127307,PSICA: a fast and accurate web service for protein model quality analysis,"Wang W, Li Z, Wang J, Xu D, Shang Y.",Nucleic Acids Res. 2019 Jul 2;47(W1):W443-W450. doi: 10.1093/nar/gkz402.,Wang W,Nucleic Acids Res,2019,2019/05/26,PMC6602450,,10.1093/nar/gkz402
31127311,The Gene Sculpt Suite: a set of tools for genome editing,"Mann CM, Martínez-Gálvez G, Welker JM, Wierson WA, Ata H, Almeida MP, Clark KJ, Essner JJ, McGrail M, Ekker SC, Dobbs D.",Nucleic Acids Res. 2019 Jul 2;47(W1):W175-W182. doi: 10.1093/nar/gkz405.,Mann CM,Nucleic Acids Res,2019,2019/05/26,PMC6602503,,10.1093/nar/gkz405
31131402,BioUML: an integrated environment for systems biology and collaborative analysis of biomedical data,"Kolpakov F, Akberdin I, Kashapov T, Kiselev L, Kolmykov S, Kondrakhin Y, Kutumova E, Mandrik N, Pintus S, Ryabova A, Sharipov R, Yevshin I, Kel A.",Nucleic Acids Res. 2019 Jul 2;47(W1):W225-W233. doi: 10.1093/nar/gkz440.,Kolpakov F,Nucleic Acids Res,2019,2019/05/28,PMC6602424,,10.1093/nar/gkz440
31131411,PatchSearch: a web server for off-target protein identification,"Rey J, Rasolohery I, Tufféry P, Guyon F, Moroy G.",Nucleic Acids Res. 2019 Jul 2;47(W1):W365-W372. doi: 10.1093/nar/gkz478.,Rey J,Nucleic Acids Res,2019,2019/05/28,PMC6602448,,10.1093/nar/gkz478
31143927,PRECOG: PREdicting COupling probabilities of G-protein coupled receptors,"Singh G, Inoue A, Gutkind JS, Russell RB, Raimondi F.",Nucleic Acids Res. 2019 Jul 2;47(W1):W395-W401. doi: 10.1093/nar/gkz392.,Singh G,Nucleic Acids Res,2019,2019/05/31,PMC6602504,,10.1093/nar/gkz392
31147699,ORVAL: a novel platform for the prediction and exploration of disease-causing oligogenic variant combinations,"Renaux A, Papadimitriou S, Versbraegen N, Nachtegael C, Boutry S, Nowé A, Smits G, Lenaerts T.",Nucleic Acids Res. 2019 Jul 2;47(W1):W93-W98. doi: 10.1093/nar/gkz437.,Renaux A,Nucleic Acids Res,2019,2019/06/01,PMC6602484,,10.1093/nar/gkz437
31147700,CNIT: a fast and accurate web tool for identifying protein-coding and long non-coding transcripts based on intrinsic sequence composition,"Guo JC, Fang SS, Wu Y, Zhang JH, Chen Y, Liu J, Wu B, Wu JR, Li EM, Xu LY, Sun L, Zhao Y.",Nucleic Acids Res. 2019 Jul 2;47(W1):W516-W522. doi: 10.1093/nar/gkz400.,Guo JC,Nucleic Acids Res,2019,2019/06/01,PMC6602462,,10.1093/nar/gkz400
31147707,LnCompare: gene set feature analysis for human long non-coding RNAs,"Carlevaro-Fita J, Liu L, Zhou Y, Zhang S, Chouvardas P, Johnson R, Li J.",Nucleic Acids Res. 2019 Jul 2;47(W1):W523-W529. doi: 10.1093/nar/gkz410.,Carlevaro-Fita J,Nucleic Acids Res,2019,2019/06/01,PMC6602513,,10.1093/nar/gkz410
31147718,RNAmod: an integrated system for the annotation of mRNA modifications,"Liu Q, Gregory RI.",Nucleic Acids Res. 2019 Jul 2;47(W1):W548-W555. doi: 10.1093/nar/gkz479.,Liu Q,Nucleic Acids Res,2019,2019/06/01,PMC6602476,,10.1093/nar/gkz479
31165883,WashU Epigenome Browser update 2019,"Li D, Hsu S, Purushotham D, Sears RL, Wang T.",Nucleic Acids Res. 2019 Jul 2;47(W1):W158-W165. doi: 10.1093/nar/gkz348.,Li D,Nucleic Acids Res,2019,2019/06/06,PMC6602459,,10.1093/nar/gkz348
31170280,MTR-Viewer: identifying regions within genes under purifying selection,"Silk M, Petrovski S, Ascher DB.",Nucleic Acids Res. 2019 Jul 2;47(W1):W121-W126. doi: 10.1093/nar/gkz457.,Silk M,Nucleic Acids Res,2019,2019/06/07,PMC6602522,,10.1093/nar/gkz457
31170285,DNAvisualization.org: a serverless web tool for DNA sequence visualization,"Lee BD, Timony MA, Ruiz P.",Nucleic Acids Res. 2019 Jul 2;47(W1):W20-W25. doi: 10.1093/nar/gkz404.,Lee BD,Nucleic Acids Res,2019,2019/06/07,PMC6602497,,10.1093/nar/gkz404
31251384,The PSIPRED Protein Analysis Workbench: 20 years on,"Buchan DWA, Jones DT.",Nucleic Acids Res. 2019 Jul 2;47(W1):W402-W407. doi: 10.1093/nar/gkz297.,Buchan DWA,Nucleic Acids Res,2019,2019/06/29,PMC6602445,,10.1093/nar/gkz297
32182358,SuperCYPsPred-a web server for the prediction of cytochrome activity,"Banerjee P, Dunkel M, Kemmler E, Preissner R.",Nucleic Acids Res. 2020 Jul 2;48(W1):W580-W585. doi: 10.1093/nar/gkaa166.,Banerjee P,Nucleic Acids Res,2020,2020/03/18,PMC7319455,,10.1093/nar/gkaa166
32232369,LINbase: a web server for genome-based identification of prokaryotes as members of crowdsourced taxa,"Tian L, Huang C, Mazloom R, Heath LS, Vinatzer BA.",Nucleic Acids Res. 2020 Jul 2;48(W1):W529-W537. doi: 10.1093/nar/gkaa190.,Tian L,Nucleic Acids Res,2020,2020/04/02,PMC7319462,,10.1093/nar/gkaa190
32246720,SynergyFinder 2.0: visual analytics of multi-drug combination synergies,"Ianevski A, Giri AK, Aittokallio T.",Nucleic Acids Res. 2020 Jul 2;48(W1):W488-W493. doi: 10.1093/nar/gkaa216.,Ianevski A,Nucleic Acids Res,2020,2020/04/05,PMC7319457,,10.1093/nar/gkaa216
32255179,Prediction of synonymous corrections by the BE-FF computational tool expands the targeting scope of base editing,"Rabinowitz R, Abadi S, Almog S, Offen D.",Nucleic Acids Res. 2020 Jul 2;48(W1):W340-W347. doi: 10.1093/nar/gkaa215.,Rabinowitz R,Nucleic Acids Res,2020,2020/04/08,PMC7319459,,10.1093/nar/gkaa215
32282909,"TREND: a platform for exploring protein function in prokaryotes based on phylogenetic, domain architecture and gene neighborhood analyses","Gumerov VM, Zhulin IB.",Nucleic Acids Res. 2020 Jul 2;48(W1):W72-W76. doi: 10.1093/nar/gkaa243.,Gumerov VM,Nucleic Acids Res,2020,2020/04/14,PMC7319448,,10.1093/nar/gkaa243
32286627,rMAPS2: an update of the RNA map analysis and plotting server for alternative splicing regulation,"Hwang JY, Jung S, Kook TL, Rouchka EC, Bok J, Park JW.",Nucleic Acids Res. 2020 Jul 2;48(W1):W300-W306. doi: 10.1093/nar/gkaa237.,Hwang JY,Nucleic Acids Res,2020,2020/04/15,PMC7319468,,10.1093/nar/gkaa237
32297936,ProteinsPlus: interactive analysis of protein-ligand binding interfaces,"Schöning-Stierand K, Diedrich K, Fährrolfes R, Flachsenberg F, Meyder A, Nittinger E, Steinegger R, Rarey M.",Nucleic Acids Res. 2020 Jul 2;48(W1):W48-W53. doi: 10.1093/nar/gkaa235.,Schöning-Stierand K,Nucleic Acids Res,2020,2020/04/17,PMC7319454,,10.1093/nar/gkaa235
32301980,"Galaxy HiCExplorer 3: a web server for reproducible Hi-C, capture Hi-C and single-cell Hi-C data analysis, quality control and visualization","Wolff J, Rabbani L, Gilsbach R, Richard G, Manke T, Backofen R, Grüning BA.",Nucleic Acids Res. 2020 Jul 2;48(W1):W177-W184. doi: 10.1093/nar/gkaa220.,Wolff J,Nucleic Acids Res,2020,2020/04/18,PMC7319437,,10.1093/nar/gkaa220
32313927,OligoMinerApp: a web-server application for the design of genome-scale oligonucleotide in situ hybridization probes through the flexible OligoMiner environment,"Passaro M, Martinovic M, Bevilacqua V, Hershberg EA, Rossetti G, Beliveau BJ, Bonnal RJP, Pagani M.",Nucleic Acids Res. 2020 Jul 2;48(W1):W332-W339. doi: 10.1093/nar/gkaa251.,Passaro M,Nucleic Acids Res,2020,2020/04/22,PMC7319443,,10.1093/nar/gkaa251
32313937,novoPathFinder: a webserver of designing novel-pathway with integrating GEM-model,"Ding S, Tian Y, Cai P, Zhang D, Cheng X, Sun D, Yuan L, Chen J, Tu W, Wei DQ, Hu QN.",Nucleic Acids Res. 2020 Jul 2;48(W1):W477-W487. doi: 10.1093/nar/gkaa230.,Ding S,Nucleic Acids Res,2020,2020/04/22,PMC7319456,,10.1093/nar/gkaa230
32313938,SPEED2: inferring upstream pathway activity from differential gene expression,"Rydenfelt M, Klinger B, Klünemann M, Blüthgen N.",Nucleic Acids Res. 2020 Jul 2;48(W1):W307-W312. doi: 10.1093/nar/gkaa236.,Rydenfelt M,Nucleic Acids Res,2020,2020/04/22,PMC7319438,,10.1093/nar/gkaa236
32313959,Zebra2: advanced and easy-to-use web-server for bioinformatic analysis of subfamily-specific and conserved positions in diverse protein superfamilies,"Suplatov D, Sharapova Y, Geraseva E, Švedas V.",Nucleic Acids Res. 2020 Jul 2;48(W1):W65-W71. doi: 10.1093/nar/gkaa276.,Suplatov D,Nucleic Acids Res,2020,2020/04/22,PMC7319439,,10.1093/nar/gkaa276
32319523,miRViz: a novel webserver application to visualize and interpret microRNA datasets,"Giroux P, Bhajun R, Segard S, Picquenot C, Charavay C, Desquilles L, Pinna G, Ginestier C, Denis J, Cherradi N, Guyon L.",Nucleic Acids Res. 2020 Jul 2;48(W1):W252-W261. doi: 10.1093/nar/gkaa259.,Giroux P,Nucleic Acids Res,2020,2020/04/23,PMC7319447,,10.1093/nar/gkaa259
32324215,TFmotifView: a webserver for the visualization of transcription factor motifs in genomic regions,"Leporcq C, Spill Y, Balaramane D, Toussaint C, Weber M, Bardet AF.",Nucleic Acids Res. 2020 Jul 2;48(W1):W208-W217. doi: 10.1093/nar/gkaa252.,Leporcq C,Nucleic Acids Res,2020,2020/04/24,PMC7319436,,10.1093/nar/gkaa252
32324217,MusiteDeep: a deep-learning based webserver for protein post-translational modification site prediction and visualization,"Wang D, Liu D, Yuchi J, He F, Jiang Y, Cai S, Li J, Xu D.",Nucleic Acids Res. 2020 Jul 2;48(W1):W140-W146. doi: 10.1093/nar/gkaa275.,Wang D,Nucleic Acids Res,2020,2020/04/24,PMC7319475,,10.1093/nar/gkaa275
32324219,NOREVA: enhanced normalization and evaluation of time-course and multi-class metabolomic data,"Yang Q, Wang Y, Zhang Y, Li F, Xia W, Zhou Y, Qiu Y, Li H, Zhu F.",Nucleic Acids Res. 2020 Jul 2;48(W1):W436-W448. doi: 10.1093/nar/gkaa258.,Yang Q,Nucleic Acids Res,2020,2020/04/24,PMC7319444,,10.1093/nar/gkaa258
32338743,VarFish: comprehensive DNA variant analysis for diagnostics and research,"Holtgrewe M, Stolpe O, Nieminen M, Mundlos S, Knaus A, Kornak U, Seelow D, Segebrecht L, Spielmann M, Fischer-Zirnsak B, Boschann F, Scholl U, Ehmke N, Beule D.",Nucleic Acids Res. 2020 Jul 2;48(W1):W162-W169. doi: 10.1093/nar/gkaa241.,Holtgrewe M,Nucleic Acids Res,2020,2020/04/28,PMC7319464,,10.1093/nar/gkaa241
32338757,MetagenoNets: comprehensive inference and meta-insights for microbial correlation networks,"Nagpal S, Singh R, Yadav D, Mande SS.",Nucleic Acids Res. 2020 Jul 2;48(W1):W572-W579. doi: 10.1093/nar/gkaa254.,Nagpal S,Nucleic Acids Res,2020,2020/04/28,PMC7319469,,10.1093/nar/gkaa254
